tez_id,yazar,yil,universite,tur,mufredat_donemi,sinif,orneklem_n,il,konu,kazanim_kodu,yanilgi_adi,yanilgi_tanimi,ogrenci_ornegi,gorulme_orani,olcum_araci,onerilen_mudahale,mudahale_sonucu,lemma_basamagi,guven,sayfa_ref,not,lgs_kazanim_tahmini
MAKALE:UUEFD-23-1-2010,"Sezgin Memnun, Dilek; Altun, Murat; Yılmaz, Aslıhan",2010,Uludağ Üniversitesi,MAKALE,TEYİT GEREKLİ,8,90,Bursa (Osmangazi),Basit olayların olma olasılığı,,En çok top içeren torbayı daha olasılıklı sanma,"Öğrenci torbalardaki renk dağılımına bakmadan, içinde en fazla top bulunan torbadan istenen rengi çekme olasılığının daha yüksek olduğunu düşünüyor.","Başarı düzeyi düşük şubedeki 1 öğrenci B torbası cevabını vermiştir. Makale: “Bu öğrenci, en fazla top B torbasında olduğu için ‘B torbası’ cevabını verdiğini de ifade etmiştir. Yani, öğrenci en fazla top olan torbadan siyah çekme olasılığının daha yüksek olduğunu düşünmüştür.”",,5 açık uçlu sorudan oluşan olasılık başarı testi (bazı sorularda alt sorular; sorular alanyazın ve ilköğretim ders programı alt konuları dikkate alınarak hazırlanmış). Şubeler önceden 20 soruluk düzey belirleme testiyle (Cronbach alfa 0.86) çok düşük / düşük / yüksek başarı düzeyine ayrılmış,Olasılık kavramlarının örnek uzay üzerinden ve somut materyalle öğretilmesi; imkânsız ve kesin olayın olasılık değerlerinin ayrıca vurgulanması,YOK,1,1,s. 18,"Tek öğrenci gözlemi (f=1, n=90); makale bu yanılgı için oran vermiyor. || mufredat_donemi TEYİT GEREKLİ: makale 2010 tarihli, veriler MEB 2005 ilköğretim programı döneminde toplanmış; şema yalnız 2013/2018/Maarif değerlerini tanıyor. Yanılgılar müfredattan bağımsızdır, kazanım adlandırmaları farklılık gösterebilir. Örneklem 3 şubeye ayrılmış (8-A çok düşük, 8-B düşük, 8-C yüksek başarı; her biri n=30); orneklem_n=90 üçünün toplamıdır. Şubeler başarı düzeyine göre önceden ayrıldığı için örneklem rastgele değildir — yaygınlık kestirimi bu gruptan yapılamaz, K5 gereği guven tavanı 2'dir (n=90 < 100). | mufredat_donemi TEYIT GEREKLI gerekcesi (2026-08-27): veri toplama yili makalede YAZILI DEGIL. Ornekleme 8. sinif; 8. sinif 2005 programina 2008-2009'da gecti. Yayin 2010 oldugundan veri gecis oncesine de sonrasina da denk gelebilir — ayirt edilemedi.",M.8.5.1.1; M.8.5.1.5
MAKALE:UUEFD-23-1-2010,"Sezgin Memnun, Dilek; Altun, Murat; Yılmaz, Aslıhan",2010,Uludağ Üniversitesi,MAKALE,TEYİT GEREKLİ,8,90,Bursa (Osmangazi),Basit olayların olma olasılığı,,İki çıktılı veya durumunu imkânsız olay sanma,"1'den 6'ya numaralı toplar arasından çekilen topun 2 ya da 3 numaralı olma olasılığı sorulduğunda öğrenci, 2 ve 3 numaralı topların aynı anda çekilemeyeceğini düşünerek olayı imkânsız sayıyor ve olasılığı 0 veriyor ya da böyle bir olayın olamayacağını söylüyor.","Tablo 5: bu alt soruya 1 öğrenci “0'dır.”, 1 öğrenci “Olamaz.” cevabını vermiştir. Anlatı: “hem 2 hem de 3 numaralı topların aynı anda çekilemeyeceği düşüncesiyle”.",,5 açık uçlu sorudan oluşan olasılık başarı testi (bazı sorularda alt sorular; sorular alanyazın ve ilköğretim ders programı alt konuları dikkate alınarak hazırlanmış). Şubeler önceden 20 soruluk düzey belirleme testiyle (Cronbach alfa 0.86) çok düşük / düşük / yüksek başarı düzeyine ayrılmış,Olasılık kavramlarının örnek uzay üzerinden ve somut materyalle öğretilmesi; imkânsız ve kesin olayın olasılık değerlerinin ayrıca vurgulanması,YOK,1,1,s. 21-22,"Tablo 5'te iki ayrı cevap biçimi (0'dır / Olamaz) olarak listelenmiş, toplam f=2 (n=90); aynı yanılgı olduğu için K3 gereği tek satır açıldı. Makale bu grubu açıkça “yanlış algılamaları (kavram yanılgıları)” diye etiketliyor. || mufredat_donemi TEYİT GEREKLİ: makale 2010 tarihli, veriler MEB 2005 ilköğretim programı döneminde toplanmış; şema yalnız 2013/2018/Maarif değerlerini tanıyor. Yanılgılar müfredattan bağımsızdır, kazanım adlandırmaları farklılık gösterebilir. Örneklem 3 şubeye ayrılmış (8-A çok düşük, 8-B düşük, 8-C yüksek başarı; her biri n=30); orneklem_n=90 üçünün toplamıdır. Şubeler başarı düzeyine göre önceden ayrıldığı için örneklem rastgele değildir — yaygınlık kestirimi bu gruptan yapılamaz, K5 gereği guven tavanı 2'dir (n=90 < 100). | mufredat_donemi TEYIT GEREKLI gerekcesi (2026-08-27): veri toplama yili makalede YAZILI DEGIL. Ornekleme 8. sinif; 8. sinif 2005 programina 2008-2009'da gecti. Yayin 2010 oldugundan veri gecis oncesine de sonrasina da denk gelebilir — ayirt edilemedi.",M.8.5.1.1; M.8.5.1.4
MAKALE:UUEFD-23-1-2010,"Sezgin Memnun, Dilek; Altun, Murat; Yılmaz, Aslıhan",2010,Uludağ Üniversitesi,MAKALE,TEYİT GEREKLİ,8,90,Bursa (Osmangazi),Basit olayların olma olasılığı,,Örnek uzayı istenen durum sayısı sanma,"Öğrenci torbadaki toplam top sayısını değil, soruda istenen durum sayısını örnek uzay olarak alıyor; iki numara istendiği için toplam top sayısını 2 sayıp her birinin olasılığını 1/2 hesaplıyor ve bunları çarpıyor.",Tablo 5: 1 öğrenci “1/2.1/2=1/4” cevabını vermiştir. Anlatı: “olasılık hesaplarken torbada bulunan top sayısını düşünmemiş ve toplam top sayısının 2 olduğu düşüncesiyle”.,,5 açık uçlu sorudan oluşan olasılık başarı testi (bazı sorularda alt sorular; sorular alanyazın ve ilköğretim ders programı alt konuları dikkate alınarak hazırlanmış). Şubeler önceden 20 soruluk düzey belirleme testiyle (Cronbach alfa 0.86) çok düşük / düşük / yüksek başarı düzeyine ayrılmış,Olasılık kavramlarının örnek uzay üzerinden ve somut materyalle öğretilmesi; imkânsız ve kesin olayın olasılık değerlerinin ayrıca vurgulanması,YOK,1,1,s. 22,"Tek öğrenci gözlemi (f=1, n=90). || mufredat_donemi TEYİT GEREKLİ: makale 2010 tarihli, veriler MEB 2005 ilköğretim programı döneminde toplanmış; şema yalnız 2013/2018/Maarif değerlerini tanıyor. Yanılgılar müfredattan bağımsızdır, kazanım adlandırmaları farklılık gösterebilir. Örneklem 3 şubeye ayrılmış (8-A çok düşük, 8-B düşük, 8-C yüksek başarı; her biri n=30); orneklem_n=90 üçünün toplamıdır. Şubeler başarı düzeyine göre önceden ayrıldığı için örneklem rastgele değildir — yaygınlık kestirimi bu gruptan yapılamaz, K5 gereği guven tavanı 2'dir (n=90 < 100). | mufredat_donemi TEYIT GEREKLI gerekcesi (2026-08-27): veri toplama yili makalede YAZILI DEGIL. Ornekleme 8. sinif; 8. sinif 2005 programina 2008-2009'da gecti. Yayin 2010 oldugundan veri gecis oncesine de sonrasina da denk gelebilir — ayirt edilemedi.",M.8.5.1.1; M.8.5.1.5
MAKALE:UUEFD-23-1-2010,"Sezgin Memnun, Dilek; Altun, Murat; Yılmaz, Aslıhan",2010,Uludağ Üniversitesi,MAKALE,TEYİT GEREKLİ,8,90,Bursa (Osmangazi),Basit olayların olma olasılığı,,Veya durumunda tek çıktının olasılığını yazma,Öğrenci 2 ya da 3 numaralı top sorulduğunda istenen durum sayısını 2 yerine 1 alıyor; yalnızca tek bir topun çekilme olasılığını yazıyor.,Tablo 5: 1 öğrenci “1/6” cevabını vermiştir. Anlatı: “sadece 2 numaralı topun ya da sadece 3 numaralı topun çekileceği düşüncesiyle hareket etmiş”.,,5 açık uçlu sorudan oluşan olasılık başarı testi (bazı sorularda alt sorular; sorular alanyazın ve ilköğretim ders programı alt konuları dikkate alınarak hazırlanmış). Şubeler önceden 20 soruluk düzey belirleme testiyle (Cronbach alfa 0.86) çok düşük / düşük / yüksek başarı düzeyine ayrılmış,Olasılık kavramlarının örnek uzay üzerinden ve somut materyalle öğretilmesi; imkânsız ve kesin olayın olasılık değerlerinin ayrıca vurgulanması,YOK,1,1,s. 22,"Tek öğrenci gözlemi (f=1, n=90). || mufredat_donemi TEYİT GEREKLİ: makale 2010 tarihli, veriler MEB 2005 ilköğretim programı döneminde toplanmış; şema yalnız 2013/2018/Maarif değerlerini tanıyor. Yanılgılar müfredattan bağımsızdır, kazanım adlandırmaları farklılık gösterebilir. Örneklem 3 şubeye ayrılmış (8-A çok düşük, 8-B düşük, 8-C yüksek başarı; her biri n=30); orneklem_n=90 üçünün toplamıdır. Şubeler başarı düzeyine göre önceden ayrıldığı için örneklem rastgele değildir — yaygınlık kestirimi bu gruptan yapılamaz, K5 gereği guven tavanı 2'dir (n=90 < 100). | mufredat_donemi TEYIT GEREKLI gerekcesi (2026-08-27): veri toplama yili makalede YAZILI DEGIL. Ornekleme 8. sinif; 8. sinif 2005 programina 2008-2009'da gecti. Yayin 2010 oldugundan veri gecis oncesine de sonrasina da denk gelebilir — ayirt edilemedi.",M.8.5.1.1; M.8.5.1.5
MAKALE:UUEFD-23-1-2010,"Sezgin Memnun, Dilek; Altun, Murat; Yılmaz, Aslıhan",2010,Uludağ Üniversitesi,MAKALE,TEYİT GEREKLİ,8,90,Bursa (Osmangazi),Basit olayların olma olasılığı,,İmkânsız olayda formülü sorgulamadan uygulama,"Torbada bulunmayan 7 numaralı topun çekilme olasılığı sorulduğunda öğrenci, böyle bir topun torbada olup olmadığını düşünmeden doğrudan olasılık formülünü uygulayıp 1/6 yazıyor; olayın imkânsız olduğunu fark etmiyor.",Tablo 5: bu alt soruya 4 öğrenci “1/6” cevabını vermiştir. Anlatı: “7 numaralı topun torbada olup olmadığını düşünmeden doğrudan formül kullanarak soruyu cevaplandırmaya çalışmış olan öğrencilerdir”.,,5 açık uçlu sorudan oluşan olasılık başarı testi (bazı sorularda alt sorular; sorular alanyazın ve ilköğretim ders programı alt konuları dikkate alınarak hazırlanmış). Şubeler önceden 20 soruluk düzey belirleme testiyle (Cronbach alfa 0.86) çok düşük / düşük / yüksek başarı düzeyine ayrılmış,Olasılık kavramlarının örnek uzay üzerinden ve somut materyalle öğretilmesi; imkânsız ve kesin olayın olasılık değerlerinin ayrıca vurgulanması,YOK,1,1,s. 22,"f=4 (n=90); makale bu yanılgı için yüzde vermiyor. İmkânsız olayın olasılık değeri M.8.5.1.4 açıklamasında doğrudan vurgulanıyor — kapsam içi. || mufredat_donemi TEYİT GEREKLİ: makale 2010 tarihli, veriler MEB 2005 ilköğretim programı döneminde toplanmış; şema yalnız 2013/2018/Maarif değerlerini tanıyor. Yanılgılar müfredattan bağımsızdır, kazanım adlandırmaları farklılık gösterebilir. Örneklem 3 şubeye ayrılmış (8-A çok düşük, 8-B düşük, 8-C yüksek başarı; her biri n=30); orneklem_n=90 üçünün toplamıdır. Şubeler başarı düzeyine göre önceden ayrıldığı için örneklem rastgele değildir — yaygınlık kestirimi bu gruptan yapılamaz, K5 gereği guven tavanı 2'dir (n=90 < 100). | mufredat_donemi TEYIT GEREKLI gerekcesi (2026-08-27): veri toplama yili makalede YAZILI DEGIL. Ornekleme 8. sinif; 8. sinif 2005 programina 2008-2009'da gecti. Yayin 2010 oldugundan veri gecis oncesine de sonrasina da denk gelebilir — ayirt edilemedi.",M.8.5.1.4
MAKALE:UUEFD-23-1-2010,"Sezgin Memnun, Dilek; Altun, Murat; Yılmaz, Aslıhan",2010,Uludağ Üniversitesi,MAKALE,TEYİT GEREKLİ,8,90,Bursa (Osmangazi),Basit olayların olma olasılığı,,İmkânsız olayı ayrık olay sanma,Torbada olmayan bir topun çekilmesi sorulduğunda öğrenci olayın adını imkânsız olay yerine ayrık olay diye söylüyor; imkânsız olay kavramını başka bir olay çeşidiyle karıştırıyor.,Tablo 5: 1 öğrenci “Böyle bir top yoktur. Ayrık olay.” cevabını vermiştir.,,5 açık uçlu sorudan oluşan olasılık başarı testi (bazı sorularda alt sorular; sorular alanyazın ve ilköğretim ders programı alt konuları dikkate alınarak hazırlanmış). Şubeler önceden 20 soruluk düzey belirleme testiyle (Cronbach alfa 0.86) çok düşük / düşük / yüksek başarı düzeyine ayrılmış,Olasılık kavramlarının örnek uzay üzerinden ve somut materyalle öğretilmesi; imkânsız ve kesin olayın olasılık değerlerinin ayrıca vurgulanması,YOK,1,1,s. 22,"Tek öğrenci gözlemi (f=1, n=90). NOT: Yanılgının kendisi imkânsız olay kavramındadır (M.8.5.1.4, kapsam içi); öğrencinin yanlışlıkla kullandığı “ayrık olay” terimi MEB 2018 6-8 programında yoktur, ama satırın konusu ayrık olay değildir. || mufredat_donemi TEYİT GEREKLİ: makale 2010 tarihli, veriler MEB 2005 ilköğretim programı döneminde toplanmış; şema yalnız 2013/2018/Maarif değerlerini tanıyor. Yanılgılar müfredattan bağımsızdır, kazanım adlandırmaları farklılık gösterebilir. Örneklem 3 şubeye ayrılmış (8-A çok düşük, 8-B düşük, 8-C yüksek başarı; her biri n=30); orneklem_n=90 üçünün toplamıdır. Şubeler başarı düzeyine göre önceden ayrıldığı için örneklem rastgele değildir — yaygınlık kestirimi bu gruptan yapılamaz, K5 gereği guven tavanı 2'dir (n=90 < 100). | mufredat_donemi TEYIT GEREKLI gerekcesi (2026-08-27): veri toplama yili makalede YAZILI DEGIL. Ornekleme 8. sinif; 8. sinif 2005 programina 2008-2009'da gecti. Yayin 2010 oldugundan veri gecis oncesine de sonrasina da denk gelebilir — ayirt edilemedi.",M.8.5.1.4
MAKALE:UUEFD-23-1-2010,"Sezgin Memnun, Dilek; Altun, Murat; Yılmaz, Aslıhan",2010,Uludağ Üniversitesi,MAKALE,TEYİT GEREKLİ,8,90,Bursa (Osmangazi),Basit olayların olma olasılığı,,Soruda geçen sayıyı örnek uzay sanma,"8'den küçük numaralı top çekme olasılığı sorulduğunda öğrenci torbadaki top sayısını değil, soru metninde geçen 8 sayısını paydaya yazıyor; örnek uzayın torbadaki toplam top sayısı olduğunu göz ardı ediyor.","Tablo 5: 8 öğrenci “6/8”, 1 öğrenci “7/8” cevabını vermiştir. Anlatı: “torbadaki top sayısı yerine soruda bahsedilen 8 sayısını düşünmüş ve olasılık hesabı yaparken paydada bu sayıyı kullanmış”.",,5 açık uçlu sorudan oluşan olasılık başarı testi (bazı sorularda alt sorular; sorular alanyazın ve ilköğretim ders programı alt konuları dikkate alınarak hazırlanmış). Şubeler önceden 20 soruluk düzey belirleme testiyle (Cronbach alfa 0.86) çok düşük / düşük / yüksek başarı düzeyine ayrılmış,Olasılık kavramlarının örnek uzay üzerinden ve somut materyalle öğretilmesi; imkânsız ve kesin olayın olasılık değerlerinin ayrıca vurgulanması,YOK,1,1,s. 21-22,"K1: Tablo 5 cevap biçimi başına frekans veriyor (6/8 için f=8, 7/8 için f=1); ikisini toplayıp 9 demek BİZİM çıkarımımız olurdu, o yüzden gorulme_orani boş bırakıldı. Bu, belgedeki en yaygın tek yanılgıdır (n=90). || mufredat_donemi TEYİT GEREKLİ: makale 2010 tarihli, veriler MEB 2005 ilköğretim programı döneminde toplanmış; şema yalnız 2013/2018/Maarif değerlerini tanıyor. Yanılgılar müfredattan bağımsızdır, kazanım adlandırmaları farklılık gösterebilir. Örneklem 3 şubeye ayrılmış (8-A çok düşük, 8-B düşük, 8-C yüksek başarı; her biri n=30); orneklem_n=90 üçünün toplamıdır. Şubeler başarı düzeyine göre önceden ayrıldığı için örneklem rastgele değildir — yaygınlık kestirimi bu gruptan yapılamaz, K5 gereği guven tavanı 2'dir (n=90 < 100). | mufredat_donemi TEYIT GEREKLI gerekcesi (2026-08-27): veri toplama yili makalede YAZILI DEGIL. Ornekleme 8. sinif; 8. sinif 2005 programina 2008-2009'da gecti. Yayin 2010 oldugundan veri gecis oncesine de sonrasina da denk gelebilir — ayirt edilemedi.",M.8.5.1.1; M.8.5.1.5
MAKALE:UUEFD-23-1-2010,"Sezgin Memnun, Dilek; Altun, Murat; Yılmaz, Aslıhan",2010,Uludağ Üniversitesi,MAKALE,TEYİT GEREKLİ,8,90,Bursa (Osmangazi),Basit olayların olma olasılığı,,Olasılık değerinin birden büyük olabileceğini sanma,Öğrenci hesap sonucu olasılık değerinin 1'den büyük çıkmasını yadırgamıyor; olasılık değerinin 0 ile 1 arasında olması gerektiğini göz önüne almadan soruda geçen rakamlarla işleme devam ediyor.,"Tablo 5: 1 öğrenci “7/6”, 1 öğrenci “8/6” cevabını vermiştir. Anlatı: “başarı düzeyi çok düşük ve düşük olan şubelerden birer öğrencinin olasılık değerinin 1'den büyük olamayacağı durumunu göz önüne almadıkları, doğrudan rakamları ve formülü düşünerek işleme devam ettiği görülmüştür”.",,5 açık uçlu sorudan oluşan olasılık başarı testi (bazı sorularda alt sorular; sorular alanyazın ve ilköğretim ders programı alt konuları dikkate alınarak hazırlanmış). Şubeler önceden 20 soruluk düzey belirleme testiyle (Cronbach alfa 0.86) çok düşük / düşük / yüksek başarı düzeyine ayrılmış,Olasılık kavramlarının örnek uzay üzerinden ve somut materyalle öğretilmesi; imkânsız ve kesin olayın olasılık değerlerinin ayrıca vurgulanması,YOK,1,1,s. 22,"f=2 (n=90). Aynı yanılgı Çakmak & Durmuş (2015, MAKALE:AIBUEFD-15-2-2015) çalışmasında da görülmüştür (“Olasılığın birden büyük çıkmasını olağan sayma”) — K4 gereği satırlar birleştirilmedi; iki bağımsız çalışmada görülmesi güç göstergesidir. || mufredat_donemi TEYİT GEREKLİ: makale 2010 tarihli, veriler MEB 2005 ilköğretim programı döneminde toplanmış; şema yalnız 2013/2018/Maarif değerlerini tanıyor. Yanılgılar müfredattan bağımsızdır, kazanım adlandırmaları farklılık gösterebilir. Örneklem 3 şubeye ayrılmış (8-A çok düşük, 8-B düşük, 8-C yüksek başarı; her biri n=30); orneklem_n=90 üçünün toplamıdır. Şubeler başarı düzeyine göre önceden ayrıldığı için örneklem rastgele değildir — yaygınlık kestirimi bu gruptan yapılamaz, K5 gereği guven tavanı 2'dir (n=90 < 100). | mufredat_donemi TEYIT GEREKLI gerekcesi (2026-08-27): veri toplama yili makalede YAZILI DEGIL. Ornekleme 8. sinif; 8. sinif 2005 programina 2008-2009'da gecti. Yayin 2010 oldugundan veri gecis oncesine de sonrasina da denk gelebilir — ayirt edilemedi.",M.8.5.1.4
504156,"Çakar, Sibel",2018,Eskişehir Osmangazi Üniversitesi,YL,2013,8,9,Ankara (Çankaya),Eşlik ve benzerlik,,Eşliği büyüklüklerin aynılığı sanma,"Öğrenci eş şekil kavramına, şekillerin boyut, alan, çevre gibi büyüklüklerinin aynı olması anlamını yüklüyor; eşliğin karşılıklı kenar uzunlukları ve açı ölçülerinin eşitliği demek olduğunu kurmuyor. Benzer şekil kavramına dair net bir algısı yok, yalnızca büyüklükler arasında bir oran bulunduğunu sezinliyor.","Tez (harita etkinliği): “genel olarak öğrencilerde eş şekil kavramına büyüklüklerin (boyut, alan, çevre vb) aynı olması anlamını yükledikleri gözlemlenmiştir. Benzer şekil kavramına dair net bir algıları olmamakla birlikte benzer şekillerin büyüklükleri arasında bir oranın varlığı yönünde bir sezgilerinin varlığı belirlenmiştir.”",,"Eylem araştırması: iki eylem planı (harita etkinliği, matruşka, GeoGebra ve eş/benzer üçgen oluşturma etkinlikleri), video kaydı, sınıf içi gözlem, etkinlik sonrası öğrenci anlatımları ve gönüllü öğrencilerle klinik görüşme; veriler içerik ve tematik analizle çözümlenmiş",,YOK,1,1,s. 35,"Hazırbulunuşluk (4.1) bulgusu — müdahale öncesi tespit. lemma_basamagi 1 (Göster): eşlik kavramının somut karşılığı (karşılıklı kenar ve açıların eşleşmesi) hiç kurulmamış. || K2 UYARISI — SINIR DURUM: Tez bu bulguyu “kavram yanılgısı” diye ADLANDIRMIYOR; bulgular bölümünde “sezgi / algı / düşünce” terimlerini kullanıyor ve “kavram yanılgısı” ifadesi tezde yalnız giriş, alanyazın, öneriler ve kaynakçada geçiyor (bulgular bölümünde hiç geçmiyor). Satır yine de açıldı: bulgu çalışmanın KENDİ verisinden geliyor (9 öğrenci, klinik görüşme, video kaydı) ve K2'nin yanılgı tanımına uyuyor — tutarlı, sistematik, öğrencinin doğru sandığı yanlış anlayış. Tezin kendi özeti bu anlayışların “giderildiğini” söylüyor. Terminoloji farkı nedeniyle guven=1 tavanındadır. || ÖRNEKLEM UYARISI: n=9 ve örneklem RASTGELE DEĞİL — öğrenciler harita etkinliğindeki performansları ve önceki yıl matematik başarıları dikkate alınarak sınıf içinden seçilmiştir. Yaygınlık kestirimi bu gruptan yapılamaz; K5 gereği guven zaten 1'in üstüne çıkamaz. Eylem araştırması olduğu için tez bir müdahale uyguluyor, ancak satırlar müdahale ÖNCESİ/SIRASINDA tespit edilen yanlış anlayışlardır.",M.8.3.3.1
504156,"Çakar, Sibel",2018,Eskişehir Osmangazi Üniversitesi,YL,2013,8,9,Ankara (Çankaya),Eşlik ve benzerlik,,Eşlik ve benzerliği nesneler arası uzaklığa bağlama,"Öğrenci iki nesnenin eş mi benzer mi olduğunu nesnelerin birbirine olan uzaklığına göre belirliyor; uzaktayken benzer, yan yanayken eş olduklarını söylüyor. Eşlik ve benzerliğin şeklin kendi ölçülerine bağlı olduğunu, bakış mesafesinden bağımsız olduğunu görmüyor.","Ö2 kodlu öğrenci, boyları eşit ikiz kardeşler sorulduğunda: “Birbirlerine benziyorlar uzak olduklarında. Ama yan yana geldiklerinde aynılar…” Tez bu bulguyu şöyle değerlendiriyor: “Bu aşamada öğrencilerin cisimlerin aralarındaki uzaklığa göre eşlik veya benzerlik gösterdikleri sezgisine ulaştıkları söylenebilir.”",,"Eylem araştırması: iki eylem planı (harita etkinliği, matruşka, GeoGebra ve eş/benzer üçgen oluşturma etkinlikleri), video kaydı, sınıf içi gözlem, etkinlik sonrası öğrenci anlatımları ve gönüllü öğrencilerle klinik görüşme; veriler içerik ve tematik analizle çözümlenmiş",,YOK,1,1,s. 36,"Eylem planı 1, dikkat çekme aşaması (4.2.1.1). lemma_basamagi 1 (Göster): kavramın somut karşılığı görsel/algısal bir izlenime bağlanmış. || K2 UYARISI — SINIR DURUM: Tez bu bulguyu “kavram yanılgısı” diye ADLANDIRMIYOR; bulgular bölümünde “sezgi / algı / düşünce” terimlerini kullanıyor ve “kavram yanılgısı” ifadesi tezde yalnız giriş, alanyazın, öneriler ve kaynakçada geçiyor (bulgular bölümünde hiç geçmiyor). Satır yine de açıldı: bulgu çalışmanın KENDİ verisinden geliyor (9 öğrenci, klinik görüşme, video kaydı) ve K2'nin yanılgı tanımına uyuyor — tutarlı, sistematik, öğrencinin doğru sandığı yanlış anlayış. Tezin kendi özeti bu anlayışların “giderildiğini” söylüyor. Terminoloji farkı nedeniyle guven=1 tavanındadır. || ÖRNEKLEM UYARISI: n=9 ve örneklem RASTGELE DEĞİL — öğrenciler harita etkinliğindeki performansları ve önceki yıl matematik başarıları dikkate alınarak sınıf içinden seçilmiştir. Yaygınlık kestirimi bu gruptan yapılamaz; K5 gereği guven zaten 1'in üstüne çıkamaz. Eylem araştırması olduğu için tez bir müdahale uyguluyor, ancak satırlar müdahale ÖNCESİ/SIRASINDA tespit edilen yanlış anlayışlardır.",M.8.3.3.1
504156,"Çakar, Sibel",2018,Eskişehir Osmangazi Üniversitesi,YL,2013,8,9,Ankara (Çankaya),Eşlik ve benzerlik,,Benzer üçgende açıların da orantılı olduğunu sanma,"Benzer üçgenlerde karşılıklı kenar uzunluklarının orantılı olduğunu öğrenen öğrenci, bu orantıyı açılara da taşıyor ve karşılıklı açıların da birbirleriyle orantılı olacağını düşünüyor; benzer üçgenlerde karşılıklı açıların orantılı değil EŞİT olduğunu ayırt etmiyor.","Tez, birinci eylem planının sonundaki gözlemi şöyle aktarıyor: “Eylem planı 1 in sonunda öğrencilerin üçgende benzerlik kavramına dair ‘karşılık gelen açı ölçülerinin eşit ve eş açılara ait kenarların orantılı olacağı şeklinde’ bir deneyim kazandıkları gözlemlenmiştir. Öğrencilerde, açıların da birbirleriyle orantılı olacağı düşüncesinin olacağı düşüncesi fark edilmiş…”",,"Eylem araştırması: iki eylem planı (harita etkinliği, matruşka, GeoGebra ve eş/benzer üçgen oluşturma etkinlikleri), video kaydı, sınıf içi gözlem, etkinlik sonrası öğrenci anlatımları ve gönüllü öğrencilerle klinik görüşme; veriler içerik ve tematik analizle çözümlenmiş",,YOK,2,1,s. 49,"Eylem planı 2'nin gerekçesi (4.2.2). lemma_basamagi 2 (İşle): yanılgı doğrudan öğretimin kendisinden doğuyor — kenarlardaki orantı öğretildikten sonra öğrenci orantıyı açılara genelliyor. Tezin özeti bu düşüncenin ikinci eylem planıyla “giderildiğini” söylüyor, yani yazar da bunu düzeltilmesi gereken bir yanlış anlayış sayıyor. || K2 UYARISI — SINIR DURUM: Tez bu bulguyu “kavram yanılgısı” diye ADLANDIRMIYOR; bulgular bölümünde “sezgi / algı / düşünce” terimlerini kullanıyor ve “kavram yanılgısı” ifadesi tezde yalnız giriş, alanyazın, öneriler ve kaynakçada geçiyor (bulgular bölümünde hiç geçmiyor). Satır yine de açıldı: bulgu çalışmanın KENDİ verisinden geliyor (9 öğrenci, klinik görüşme, video kaydı) ve K2'nin yanılgı tanımına uyuyor — tutarlı, sistematik, öğrencinin doğru sandığı yanlış anlayış. Tezin kendi özeti bu anlayışların “giderildiğini” söylüyor. Terminoloji farkı nedeniyle guven=1 tavanındadır. || ÖRNEKLEM UYARISI: n=9 ve örneklem RASTGELE DEĞİL — öğrenciler harita etkinliğindeki performansları ve önceki yıl matematik başarıları dikkate alınarak sınıf içinden seçilmiştir. Yaygınlık kestirimi bu gruptan yapılamaz; K5 gereği guven zaten 1'in üstüne çıkamaz. Eylem araştırması olduğu için tez bir müdahale uyguluyor, ancak satırlar müdahale ÖNCESİ/SIRASINDA tespit edilen yanlış anlayışlardır.",M.8.3.3.1; M.8.3.3.2
